,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
95,Extraesqueletal Ewing Sarcoma,3,CD8-CD99:B,0,3,,,0.0,0.0
96,Extraesqueletal Ewing Sarcoma,3,CD9:B,1,2,192.68,192.68,192.68,0.0
97,Extraesqueletal Ewing Sarcoma,3,CD90:B,0,3,,,0.0,0.0
98,Extraesqueletal Ewing Sarcoma,3,CD99:B,1,2,49.08,49.08,49.08,0.0
99,Extraesqueletal Ewing Sarcoma,3,cyCD3:B,2,1,333.96,1181.81,757.885,359424.81125
100,Extraesqueletal Ewing Sarcoma,3,cyCD3+CD19:B,0,3,,,0.0,0.0
101,Extraesqueletal Ewing Sarcoma,3,cyCD79a:B,2,1,1513.95,1614.76,1564.355,5081.32805
102,Extraesqueletal Ewing Sarcoma,3,EPCAM:B,0,3,,,0.0,0.0
103,Extraesqueletal Ewing Sarcoma,3,Epcam+CD4:B,0,3,,,0.0,0.0
104,Extraesqueletal Ewing Sarcoma,3,FSC-A:B,3,0,69917.51,88111.78,76361.9133333,103868821.094
105,Extraesqueletal Ewing Sarcoma,3,FSC-H:B,1,2,60340.0,60340.0,60340.0,0.0
106,Extraesqueletal Ewing Sarcoma,3,GD2:B,1,2,80.9,80.9,80.9,0.0
107,Extraesqueletal Ewing Sarcoma,3,HLADR:B,0,3,,,0.0,0.0
108,Extraesqueletal Ewing Sarcoma,3,MPO:B,2,1,289.58,13540.07,6914.825,87787742.62
109,Extraesqueletal Ewing Sarcoma,3,nuMIOGENIN:B,0,3,,,0.0,0.0
110,Extraesqueletal Ewing Sarcoma,3,nuMYOD:B,0,3,,,0.0,0.0
111,Extraesqueletal Ewing Sarcoma,3,OCT3/4:B,0,3,,,0.0,0.0
112,Extraesqueletal Ewing Sarcoma,3,SSC-A:B,3,0,7643.52,10738.8,8872.37333333,2700064.38613
113,Extraesqueletal Ewing Sarcoma,3,SSC-H:B,0,3,,,0.0,0.0
114,Extraesqueletal Ewing Sarcoma,3,BV421:END,0,3,,,0.0,0.0
115,Extraesqueletal Ewing Sarcoma,3,CD10:END,0,3,,,0.0,0.0
116,Extraesqueletal Ewing Sarcoma,3,CD105:END,0,3,,,0.0,0.0
117,Extraesqueletal Ewing Sarcoma,3,CD117:END,0,3,,,0.0,0.0
118,Extraesqueletal Ewing Sarcoma,3,CD123:END,0,3,,,0.0,0.0
119,Extraesqueletal Ewing Sarcoma,3,CD14:END,0,3,,,0.0,0.0
120,Extraesqueletal Ewing Sarcoma,3,CD15:END,0,3,,,0.0,0.0
121,Extraesqueletal Ewing Sarcoma,3,CD16:END,0,3,,,0.0,0.0
122,Extraesqueletal Ewing Sarcoma,3,CD19:END,1,2,2166.19,2166.19,2166.19,0.0
123,Extraesqueletal Ewing Sarcoma,3,CD19_CD4:END,0,3,,,0.0,0.0
124,Extraesqueletal Ewing Sarcoma,3,CD19+TCRGD:END,0,3,,,0.0,0.0
125,Extraesqueletal Ewing Sarcoma,3,CD1a:END,0,3,,,0.0,0.0
126,Extraesqueletal Ewing Sarcoma,3,CD2:END,0,3,,,0.0,0.0
127,Extraesqueletal Ewing Sarcoma,3,CD20:END,0,3,,,0.0,0.0
128,Extraesqueletal Ewing Sarcoma,3,CD20+CD4:END,0,3,,,0.0,0.0
129,Extraesqueletal Ewing Sarcoma,3,CD21:END,0,3,,,0.0,0.0
130,Extraesqueletal Ewing Sarcoma,3,CD22:END,0,3,,,0.0,0.0
131,Extraesqueletal Ewing Sarcoma,3,CD24:END,0,3,,,0.0,0.0
132,Extraesqueletal Ewing Sarcoma,3,CD271:END,0,3,,,0.0,0.0
133,Extraesqueletal Ewing Sarcoma,3,CD28:END,0,3,,,0.0,0.0
134,Extraesqueletal Ewing Sarcoma,3,CD3:END,0,3,,,0.0,0.0
135,Extraesqueletal Ewing Sarcoma,3,CD30:END,0,3,,,0.0,0.0
136,Extraesqueletal Ewing Sarcoma,3,CD309:END,1,2,509.49,509.49,509.49,0.0
137,Extraesqueletal Ewing Sarcoma,3,CD34:END,2,1,5537.07,23798.83,14667.95,166745939.149
138,Extraesqueletal Ewing Sarcoma,3,CD38:END,0,3,,,0.0,0.0
139,Extraesqueletal Ewing Sarcoma,3,CD4:END,0,3,,,0.0,0.0
140,Extraesqueletal Ewing Sarcoma,3,CD44:END,1,2,109.11,109.11,109.11,0.0
141,Extraesqueletal Ewing Sarcoma,3,CD45:END,2,1,285.38,345.02,315.2,1778.4648
142,Extraesqueletal Ewing Sarcoma,3,CD5:END,0,3,,,0.0,0.0
143,Extraesqueletal Ewing Sarcoma,3,CD56:END,1,2,156.99,156.99,156.99,0.0
144,Extraesqueletal Ewing Sarcoma,3,CD56+IgK:END,0,3,,,0.0,0.0
145,Extraesqueletal Ewing Sarcoma,3,CD57:END,1,2,145.24,145.24,145.24,0.0
146,Extraesqueletal Ewing Sarcoma,3,CD58:END,0,3,,,0.0,0.0
147,Extraesqueletal Ewing Sarcoma,3,CD7:END,1,2,839.58,839.58,839.58,0.0
148,Extraesqueletal Ewing Sarcoma,3,CD71:END,0,3,,,0.0,0.0
149,Extraesqueletal Ewing Sarcoma,3,CD8:END,0,3,,,0.0,0.0
150,Extraesqueletal Ewing Sarcoma,3,CD8+IgL:END,0,3,,,0.0,0.0
151,Extraesqueletal Ewing Sarcoma,3,CD81:END,0,3,,,0.0,0.0
152,Extraesqueletal Ewing Sarcoma,3,CD8-CD99:END,0,3,,,0.0,0.0
153,Extraesqueletal Ewing Sarcoma,3,CD9:END,0,3,,,0.0,0.0
154,Extraesqueletal Ewing Sarcoma,3,CD90:END,1,2,17476.43,17476.43,17476.43,0.0
155,Extraesqueletal Ewing Sarcoma,3,CD99:END,0,3,,,0.0,0.0
156,Extraesqueletal Ewing Sarcoma,3,cyCD3:END,1,2,5730.95,5730.95,5730.95,0.0
157,Extraesqueletal Ewing Sarcoma,3,cyCD3+CD19:END,0,3,,,0.0,0.0
158,Extraesqueletal Ewing Sarcoma,3,cyCD79a:END,1,2,861.51,861.51,861.51,0.0
159,Extraesqueletal Ewing Sarcoma,3,EPCAM:END,1,2,148.96,148.96,148.96,0.0
160,Extraesqueletal Ewing Sarcoma,3,Epcam+CD4:END,0,3,,,0.0,0.0
161,Extraesqueletal Ewing Sarcoma,3,FSC-A:END,2,1,68387.6,77383.22,72885.41,40460589.5922
162,Extraesqueletal Ewing Sarcoma,3,FSC-H:ENDE,1,2,52906.5,52906.5,52906.5,0.0
163,Extraesqueletal Ewing Sarcoma,3,GD2:END,0,3,,,0.0,0.0
164,Extraesqueletal Ewing Sarcoma,3,HLADR:END,0,3,,,0.0,0.0
165,Extraesqueletal Ewing Sarcoma,3,MPO:END,1,2,1147.44,1147.44,1147.44,0.0
166,Extraesqueletal Ewing Sarcoma,3,nuMIOGENIN:END,0,3,,,0.0,0.0
167,Extraesqueletal Ewing Sarcoma,3,nuMYOD:END,0,3,,,0.0,0.0
168,Extraesqueletal Ewing Sarcoma,3,OCT3/4:END,0,3,,,0.0,0.0
169,Extraesqueletal Ewing Sarcoma,3,SSC-A:END,2,1,18514.08,20298.96,19406.52,1592898.3072
170,Extraesqueletal Ewing Sarcoma,3,SSC-H:END,0,3,,,0.0,0.0
171,Extraesqueletal Ewing Sarcoma,3,BV421:E,0,3,,,0.0,0.0
172,Extraesqueletal Ewing Sarcoma,3,CD10:E,0,3,,,0.0,0.0
173,Extraesqueletal Ewing Sarcoma,3,CD105:E,0,3,,,0.0,0.0
174,Extraesqueletal Ewing Sarcoma,3,CD117:E,0,3,,,0.0,0.0
175,Extraesqueletal Ewing Sarcoma,3,CD123:E,0,3,,,0.0,0.0
176,Extraesqueletal Ewing Sarcoma,3,CD14:E,0,3,,,0.0,0.0
177,Extraesqueletal Ewing Sarcoma,3,CD15:E,0,3,,,0.0,0.0
178,Extraesqueletal Ewing Sarcoma,3,CD16:E,0,3,,,0.0,0.0
179,Extraesqueletal Ewing Sarcoma,3,CD19:E,0,3,,,0.0,0.0
180,Extraesqueletal Ewing Sarcoma,3,CD19_CD4:E,0,3,,,0.0,0.0
181,Extraesqueletal Ewing Sarcoma,3,CD19+TCRGD:E,1,2,97.98,97.98,97.98,0.0
182,Extraesqueletal Ewing Sarcoma,3,CD1a:E,0,3,,,0.0,0.0
183,Extraesqueletal Ewing Sarcoma,3,CD2:E,0,3,,,0.0,0.0
184,Extraesqueletal Ewing Sarcoma,3,CD20:E,1,2,1309.82,1309.82,1309.82,0.0
185,Extraesqueletal Ewing Sarcoma,3,CD20+CD4:E,1,2,1203.48,1203.48,1203.48,0.0
186,Extraesqueletal Ewing Sarcoma,3,CD21:E,0,3,,,0.0,0.0
187,Extraesqueletal Ewing Sarcoma,3,CD22:E,0,3,,,0.0,0.0
188,Extraesqueletal Ewing Sarcoma,3,CD24:E,0,3,,,0.0,0.0
189,Extraesqueletal Ewing Sarcoma,3,CD271:E,1,2,318.31,318.31,318.31,0.0
190,Extraesqueletal Ewing Sarcoma,3,CD28:E,1,2,876.71,876.71,876.71,0.0
191,Extraesqueletal Ewing Sarcoma,3,CD3:E,1,2,663.08,663.08,663.08,0.0
192,Extraesqueletal Ewing Sarcoma,3,CD30:E,0,3,,,0.0,0.0
193,Extraesqueletal Ewing Sarcoma,3,CD309:E,0,3,,,0.0,0.0
194,Extraesqueletal Ewing Sarcoma,3,CD34:E,0,3,,,0.0,0.0
195,Extraesqueletal Ewing Sarcoma,3,CD38:E,1,2,302.52,302.52,302.52,0.0
196,Extraesqueletal Ewing Sarcoma,3,CD4:E,1,2,1408.97,1408.97,1408.97,0.0
197,Extraesqueletal Ewing Sarcoma,3,CD44:E,0,3,,,0.0,0.0
198,Extraesqueletal Ewing Sarcoma,3,CD45:E,1,2,5352.68,5352.68,5352.68,0.0
199,Extraesqueletal Ewing Sarcoma,3,CD5:E,1,2,850.31,850.31,850.31,0.0
200,Extraesqueletal Ewing Sarcoma,3,CD56:E,1,2,98.39,98.39,98.39,0.0
201,Extraesqueletal Ewing Sarcoma,3,CD56+IgK:E,1,2,296.52,296.52,296.52,0.0
202,Extraesqueletal Ewing Sarcoma,3,CD57:E,0,3,,,0.0,0.0
203,Extraesqueletal Ewing Sarcoma,3,CD58:E,0,3,,,0.0,0.0
204,Extraesqueletal Ewing Sarcoma,3,CD7:E,0,3,,,0.0,0.0
205,Extraesqueletal Ewing Sarcoma,3,CD71:E,0,3,,,0.0,0.0
206,Extraesqueletal Ewing Sarcoma,3,CD8:E,1,2,121.38,121.38,121.38,0.0
207,Extraesqueletal Ewing Sarcoma,3,CD8+IgL:E,1,2,601.03,601.03,601.03,0.0
208,Extraesqueletal Ewing Sarcoma,3,CD81:E,1,2,1125.59,1125.59,1125.59,0.0
209,Extraesqueletal Ewing Sarcoma,3,CD8-CD99:E,0,3,,,0.0,0.0
210,Extraesqueletal Ewing Sarcoma,3,CD9:E,1,2,16391.7,16391.7,16391.7,0.0
211,Extraesqueletal Ewing Sarcoma,3,CD90:E,0,3,,,0.0,0.0
212,Extraesqueletal Ewing Sarcoma,3,CD99:E,1,2,566.17,566.17,566.17,0.0
213,Extraesqueletal Ewing Sarcoma,3,cyCD3:E,0,3,,,0.0,0.0
214,Extraesqueletal Ewing Sarcoma,3,cyCD3+CD19:E,0,3,,,0.0,0.0
215,Extraesqueletal Ewing Sarcoma,3,cyCD79a:E,0,3,,,0.0,0.0
216,Extraesqueletal Ewing Sarcoma,3,EPCAM:E,0,3,,,0.0,0.0
217,Extraesqueletal Ewing Sarcoma,3,Epcam+CD4:E,0,3,,,0.0,0.0
218,Extraesqueletal Ewing Sarcoma,3,FSC-A:E,1,2,132133.83,132133.83,132133.83,0.0
219,Extraesqueletal Ewing Sarcoma,3,FSC-H:E,1,2,93963.0,93963.0,93963.0,0.0
220,Extraesqueletal Ewing Sarcoma,3,GD2:E,1,2,880.17,880.17,880.17,0.0
221,Extraesqueletal Ewing Sarcoma,3,HLADR:E,0,3,,,0.0,0.0
222,Extraesqueletal Ewing Sarcoma,3,MPO:E,0,3,,,0.0,0.0
223,Extraesqueletal Ewing Sarcoma,3,nuMIOGENIN:E,0,3,,,0.0,0.0
224,Extraesqueletal Ewing Sarcoma,3,nuMYOD:E,0,3,,,0.0,0.0
225,Extraesqueletal Ewing Sarcoma,3,OCT3/4:E,0,3,,,0.0,0.0
226,Extraesqueletal Ewing Sarcoma,3,SSC-A:E,1,2,190740.97,190740.97,190740.97,0.0
227,Extraesqueletal Ewing Sarcoma,3,SSC-H:E,0,3,,,0.0,0.0
228,Extraesqueletal Ewing Sarcoma,3,BV421:L,0,3,,,0.0,0.0
229,Extraesqueletal Ewing Sarcoma,3,CD10:L,2,1,-35.18,26.49,-4.345,1901.59445
230,Extraesqueletal Ewing Sarcoma,3,CD105:L,0,3,,,0.0,0.0
231,Extraesqueletal Ewing Sarcoma,3,CD117:L,2,1,-6.74,16.87,5.065,278.71605
232,Extraesqueletal Ewing Sarcoma,3,CD123:L,1,2,52.19,52.19,52.19,0.0
233,Extraesqueletal Ewing Sarcoma,3,CD14:L,1,2,18.91,18.91,18.91,0.0
234,Extraesqueletal Ewing Sarcoma,3,CD15:L,0,3,,,0.0,0.0
235,Extraesqueletal Ewing Sarcoma,3,CD16:L,1,2,157.35,157.35,157.35,0.0
236,Extraesqueletal Ewing Sarcoma,3,CD19:E.1,2,1,59.17,103.25,81.21,971.5232
237,Extraesqueletal Ewing Sarcoma,3,CD19_CD4:L,2,1,537.45,676.83,607.14,9713.3922
238,Extraesqueletal Ewing Sarcoma,3,CD19+TCRGD:L,1,2,89.61,89.61,89.61,0.0
239,Extraesqueletal Ewing Sarcoma,3,CD1a:L,0,3,,,0.0,0.0
240,Extraesqueletal Ewing Sarcoma,3,CD2:L,0,3,,,0.0,0.0
241,Extraesqueletal Ewing Sarcoma,3,CD20:L,2,1,-60.96,135.53,37.285,19304.16005
242,Extraesqueletal Ewing Sarcoma,3,CD20+CD4:L,1,2,292.2,292.2,292.2,0.0
243,Extraesqueletal Ewing Sarcoma,3,CD21:L,0,3,,,0.0,0.0
244,Extraesqueletal Ewing Sarcoma,3,CD22:L,0,3,,,0.0,0.0
245,Extraesqueletal Ewing Sarcoma,3,CD24:L,0,3,,,0.0,0.0
246,Extraesqueletal Ewing Sarcoma,3,CD271:L,2,1,27.86,53.54,40.7,329.7312
247,Extraesqueletal Ewing Sarcoma,3,CD28:L,1,2,263.57,263.57,263.57,0.0
248,Extraesqueletal Ewing Sarcoma,3,CD3:L,3,0,10099.18,20934.75,14724.7166667,31235366.5712
249,Extraesqueletal Ewing Sarcoma,3,CD30:L,0,3,,,0.0,0.0
250,Extraesqueletal Ewing Sarcoma,3,CD309:L,1,2,11.92,11.92,11.92,0.0
251,Extraesqueletal Ewing Sarcoma,3,CD34:L,3,0,57.47,406.95,186.363333333,36839.8181333
252,Extraesqueletal Ewing Sarcoma,3,CD38:L,3,0,858.33,11028.05,4673.00666667,30695898.3204
253,Extraesqueletal Ewing Sarcoma,3,CD4:L,1,2,322.74,322.74,322.74,0.0
254,Extraesqueletal Ewing Sarcoma,3,CD44:L,1,2,1322.12,1322.12,1322.12,0.0
255,Extraesqueletal Ewing Sarcoma,3,CD45:L,3,0,619.16,5606.18,2631.19333333,6913051.46173
256,Extraesqueletal Ewing Sarcoma,3,CD5:L,1,2,6037.62,6037.62,6037.62,0.0
257,Extraesqueletal Ewing Sarcoma,3,CD56:L,3,0,70.2,686.22,331.556666667,101399.760633
258,Extraesqueletal Ewing Sarcoma,3,CD56+IgK:L,3,0,22.01,297.82,134.24,20995.4059
259,Extraesqueletal Ewing Sarcoma,3,CD57:L,3,0,90.94,136.18,108.23,596.8911
260,Extraesqueletal Ewing Sarcoma,3,CD58:L,2,1,778.46,1237.75,1008.105,105473.65205
261,Extraesqueletal Ewing Sarcoma,3,CD7:L,2,1,1495.56,2718.28,2106.92,747522.0992
262,Extraesqueletal Ewing Sarcoma,3,CD71:L,0,3,,,0.0,0.0
263,Extraesqueletal Ewing Sarcoma,3,CD8:L,1,2,11072.86,11072.86,11072.86,0.0
264,Extraesqueletal Ewing Sarcoma,3,CD8+IgL:L,3,0,1126.26,8452.28,3797.05,16371143.8453
265,Extraesqueletal Ewing Sarcoma,3,CD81:L,3,0,862.79,2286.1,1593.54333333,507547.078033
266,Extraesqueletal Ewing Sarcoma,3,CD8-CD99:L,0,3,,,0.0,0.0
267,Extraesqueletal Ewing Sarcoma,3,CD9:L,3,0,188.06,385.65,305.66,10821.3361
268,Extraesqueletal Ewing Sarcoma,3,CD90:L,3,0,37.08,96.65,62.3433333333,948.482633333
269,Extraesqueletal Ewing Sarcoma,3,CD99:L,3,0,86.51,564.92,332.2,57345.1977
270,Extraesqueletal Ewing Sarcoma,3,cyCD3:L,2,1,4313.31,4865.04,4589.175,152202.99645
271,Extraesqueletal Ewing Sarcoma,3,cyCD3+CD19:L,0,3,,,0.0,0.0
272,Extraesqueletal Ewing Sarcoma,3,cyCD79a:L,2,1,94.94,1834.21,964.575,1512530.06645
273,Extraesqueletal Ewing Sarcoma,3,EPCAM:L,3,0,34.43,50.29,40.7233333333,70.9209333333
274,Extraesqueletal Ewing Sarcoma,3,Epcam+CD4:L,0,3,,,0.0,0.0
275,Extraesqueletal Ewing Sarcoma,3,FSC-A:L,3,0,83485.56,85015.47,84345.7666667,612374.792033
276,Extraesqueletal Ewing Sarcoma,3,FSC-H:L,2,1,67065.0,71352.0,69208.5,9189184.5
277,Extraesqueletal Ewing Sarcoma,3,GD2:L,1,2,85.72,85.72,85.72,0.0
278,Extraesqueletal Ewing Sarcoma,3,HLADR:L,1,2,264.57,264.57,264.57,0.0
279,Extraesqueletal Ewing Sarcoma,3,MPO:L,2,1,138.16,16099.09,8118.625,127375643.232
280,Extraesqueletal Ewing Sarcoma,3,nuMIOGENIN:L,1,2,2285.44,2285.44,2285.44,0.0
281,Extraesqueletal Ewing Sarcoma,3,nuMYOD:L,1,2,368.16,368.16,368.16,0.0
282,Extraesqueletal Ewing Sarcoma,3,OCT3/4:L,0,3,,,0.0,0.0
283,Extraesqueletal Ewing Sarcoma,3,SSC-A:L,3,0,8641.44,10346.0,9606.58666667,764597.851733
284,Extraesqueletal Ewing Sarcoma,3,SSC-H:L,1,2,6329.0,6329.0,6329.0,0.0
285,Extraesqueletal Ewing Sarcoma,3,BV421:MSC,0,3,,,0.0,0.0
