,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
188,undiferenciated malignt neoplasm,2,CD24:E,0,2,,,0.0,0.0
189,undiferenciated malignt neoplasm,2,CD271:E,0,2,,,0.0,0.0
190,undiferenciated malignt neoplasm,2,CD28:E,0,2,,,0.0,0.0
191,undiferenciated malignt neoplasm,2,CD3:E,0,2,,,0.0,0.0
192,undiferenciated malignt neoplasm,2,CD30:E,0,2,,,0.0,0.0
193,undiferenciated malignt neoplasm,2,CD309:E,0,2,,,0.0,0.0
194,undiferenciated malignt neoplasm,2,CD34:E,1,1,3531.21,3531.21,3531.21,0.0
195,undiferenciated malignt neoplasm,2,CD38:E,0,2,,,0.0,0.0
196,undiferenciated malignt neoplasm,2,CD4:E,0,2,,,0.0,0.0
197,undiferenciated malignt neoplasm,2,CD44:E,0,2,,,0.0,0.0
198,undiferenciated malignt neoplasm,2,CD45:E,1,1,4643.26,4643.26,4643.26,0.0
199,undiferenciated malignt neoplasm,2,CD5:E,0,2,,,0.0,0.0
200,undiferenciated malignt neoplasm,2,CD56:E,1,1,1546.65,1546.65,1546.65,0.0
201,undiferenciated malignt neoplasm,2,CD56+IgK:E,0,2,,,0.0,0.0
202,undiferenciated malignt neoplasm,2,CD57:E,1,1,1064.74,1064.74,1064.74,0.0
203,undiferenciated malignt neoplasm,2,CD58:E,0,2,,,0.0,0.0
204,undiferenciated malignt neoplasm,2,CD7:E,0,2,,,0.0,0.0
205,undiferenciated malignt neoplasm,2,CD71:E,0,2,,,0.0,0.0
206,undiferenciated malignt neoplasm,2,CD8:E,0,2,,,0.0,0.0
207,undiferenciated malignt neoplasm,2,CD8+IgL:E,0,2,,,0.0,0.0
208,undiferenciated malignt neoplasm,2,CD81:E,0,2,,,0.0,0.0
209,undiferenciated malignt neoplasm,2,CD8-CD99:E,0,2,,,0.0,0.0
210,undiferenciated malignt neoplasm,2,CD9:E,0,2,,,0.0,0.0
211,undiferenciated malignt neoplasm,2,CD90:E,1,1,386.24,386.24,386.24,0.0
212,undiferenciated malignt neoplasm,2,CD99:E,0,2,,,0.0,0.0
213,undiferenciated malignt neoplasm,2,cyCD3:E,0,2,,,0.0,0.0
214,undiferenciated malignt neoplasm,2,cyCD3+CD19:E,0,2,,,0.0,0.0
215,undiferenciated malignt neoplasm,2,cyCD79a:E,0,2,,,0.0,0.0
216,undiferenciated malignt neoplasm,2,EPCAM:E,1,1,1069.46,1069.46,1069.46,0.0
217,undiferenciated malignt neoplasm,2,Epcam+CD4:E,0,2,,,0.0,0.0
218,undiferenciated malignt neoplasm,2,FSC-A:E,1,1,123894.9,123894.9,123894.9,0.0
219,undiferenciated malignt neoplasm,2,FSC-H:E,1,1,81089.0,81089.0,81089.0,0.0
220,undiferenciated malignt neoplasm,2,GD2:E,0,2,,,0.0,0.0
221,undiferenciated malignt neoplasm,2,HLADR:E,0,2,,,0.0,0.0
222,undiferenciated malignt neoplasm,2,MPO:E,0,2,,,0.0,0.0
223,undiferenciated malignt neoplasm,2,nuMIOGENIN:E,0,2,,,0.0,0.0
224,undiferenciated malignt neoplasm,2,nuMYOD:E,0,2,,,0.0,0.0
225,undiferenciated malignt neoplasm,2,OCT3/4:E,0,2,,,0.0,0.0
226,undiferenciated malignt neoplasm,2,SSC-A:E,1,1,155977.23,155977.23,155977.23,0.0
227,undiferenciated malignt neoplasm,2,SSC-H:E,0,2,,,0.0,0.0
228,undiferenciated malignt neoplasm,2,BV421:L,1,1,642.83,642.83,642.83,0.0
229,undiferenciated malignt neoplasm,2,CD10:L,2,0,-60.6,79.05,9.225,9751.06125
230,undiferenciated malignt neoplasm,2,CD105:L,1,1,30.24,30.24,30.24,0.0
231,undiferenciated malignt neoplasm,2,CD117:L,1,1,24.97,24.97,24.97,0.0
232,undiferenciated malignt neoplasm,2,CD123:L,0,2,,,0.0,0.0
233,undiferenciated malignt neoplasm,2,CD14:L,1,1,-2.55,-2.55,-2.55,0.0
234,undiferenciated malignt neoplasm,2,CD15:L,0,2,,,0.0,0.0
235,undiferenciated malignt neoplasm,2,CD16:L,0,2,,,0.0,0.0
236,undiferenciated malignt neoplasm,2,CD19:E.1,1,1,7.38,7.38,7.38,0.0
237,undiferenciated malignt neoplasm,2,CD19_CD4:L,1,1,798.95,798.95,798.95,0.0
238,undiferenciated malignt neoplasm,2,CD19+TCRGD:L,0,2,,,0.0,0.0
239,undiferenciated malignt neoplasm,2,CD1a:L,0,2,,,0.0,0.0
240,undiferenciated malignt neoplasm,2,CD2:L,0,2,,,0.0,0.0
241,undiferenciated malignt neoplasm,2,CD20:L,0,2,,,0.0,0.0
242,undiferenciated malignt neoplasm,2,CD20+CD4:L,0,2,,,0.0,0.0
243,undiferenciated malignt neoplasm,2,CD21:L,0,2,,,0.0,0.0
244,undiferenciated malignt neoplasm,2,CD22:L,0,2,,,0.0,0.0
245,undiferenciated malignt neoplasm,2,CD24:L,0,2,,,0.0,0.0
246,undiferenciated malignt neoplasm,2,CD271:L,1,1,23.79,23.79,23.79,0.0
247,undiferenciated malignt neoplasm,2,CD28:L,0,2,,,0.0,0.0
248,undiferenciated malignt neoplasm,2,CD3:L,1,1,6464.13,6464.13,6464.13,0.0
249,undiferenciated malignt neoplasm,2,CD30:L,0,2,,,0.0,0.0
250,undiferenciated malignt neoplasm,2,CD309:L,1,1,29.72,29.72,29.72,0.0
251,undiferenciated malignt neoplasm,2,CD34:L,1,1,341.38,341.38,341.38,0.0
252,undiferenciated malignt neoplasm,2,CD38:L,2,0,1466.39,3660.11,2563.25,2406203.7192
253,undiferenciated malignt neoplasm,2,CD4:L,0,2,,,0.0,0.0
254,undiferenciated malignt neoplasm,2,CD44:L,1,1,1206.74,1206.74,1206.74,0.0
255,undiferenciated malignt neoplasm,2,CD45:L,2,0,1879.23,5189.46,3534.345,5478811.32645
256,undiferenciated malignt neoplasm,2,CD5:L,0,2,,,0.0,0.0
257,undiferenciated malignt neoplasm,2,CD56:L,2,0,106.41,109.83,108.12,5.8482
258,undiferenciated malignt neoplasm,2,CD56+IgK:L,1,1,56.17,56.17,56.17,0.0
259,undiferenciated malignt neoplasm,2,CD57:L,1,1,63.75,63.75,63.75,0.0
260,undiferenciated malignt neoplasm,2,CD58:L,1,1,686.88,686.88,686.88,0.0
261,undiferenciated malignt neoplasm,2,CD7:L,1,1,55.45,55.45,55.45,0.0
262,undiferenciated malignt neoplasm,2,CD71:L,1,1,84.28,84.28,84.28,0.0
263,undiferenciated malignt neoplasm,2,CD8:L,0,2,,,0.0,0.0
264,undiferenciated malignt neoplasm,2,CD8+IgL:L,1,1,156.73,156.73,156.73,0.0
265,undiferenciated malignt neoplasm,2,CD81:L,2,0,718.05,1063.11,890.58,59533.2018
266,undiferenciated malignt neoplasm,2,CD8-CD99:L,1,1,588.62,588.62,588.62,0.0
267,undiferenciated malignt neoplasm,2,CD9:L,2,0,119.75,291.71,205.73,14785.1208
268,undiferenciated malignt neoplasm,2,CD90:L,1,1,76.18,76.18,76.18,0.0
269,undiferenciated malignt neoplasm,2,CD99:L,2,0,121.92,263.89,192.905,10077.74045
270,undiferenciated malignt neoplasm,2,cyCD3:L,1,1,2958.92,2958.92,2958.92,0.0
271,undiferenciated malignt neoplasm,2,cyCD3+CD19:L,1,1,1972.26,1972.26,1972.26,0.0
272,undiferenciated malignt neoplasm,2,cyCD79a:L,1,1,482.53,482.53,482.53,0.0
273,undiferenciated malignt neoplasm,2,EPCAM:L,1,1,133.52,133.52,133.52,0.0
274,undiferenciated malignt neoplasm,2,Epcam+CD4:L,1,1,579.35,579.35,579.35,0.0
275,undiferenciated malignt neoplasm,2,FSC-A:L,2,0,86586.5,90104.4,88345.45,6187810.205
276,undiferenciated malignt neoplasm,2,FSC-H:L,2,0,72954.5,74957.0,73955.75,2005003.125
277,undiferenciated malignt neoplasm,2,GD2:L,1,1,190.91,190.91,190.91,0.0
278,undiferenciated malignt neoplasm,2,HLADR:L,0,2,,,0.0,0.0
279,undiferenciated malignt neoplasm,2,MPO:L,1,1,128.22,128.22,128.22,0.0
280,undiferenciated malignt neoplasm,2,nuMIOGENIN:L,1,1,453.59,453.59,453.59,0.0
281,undiferenciated malignt neoplasm,2,nuMYOD:L,1,1,142.09,142.09,142.09,0.0
282,undiferenciated malignt neoplasm,2,OCT3/4:L,0,2,,,0.0,0.0
283,undiferenciated malignt neoplasm,2,SSC-A:L,2,0,11348.64,15581.7,13465.17,8959398.4818
284,undiferenciated malignt neoplasm,2,SSC-H:L,1,1,8870.0,8870.0,8870.0,0.0
285,undiferenciated malignt neoplasm,2,BV421:MSC,0,2,,,0.0,0.0
286,undiferenciated malignt neoplasm,2,CD10:MSC,0,2,,,0.0,0.0
287,undiferenciated malignt neoplasm,2,CD105:MSC,0,2,,,0.0,0.0
288,undiferenciated malignt neoplasm,2,CD117:MSC,0,2,,,0.0,0.0
289,undiferenciated malignt neoplasm,2,CD123:MSC,0,2,,,0.0,0.0
290,undiferenciated malignt neoplasm,2,CD14:MSC,0,2,,,0.0,0.0
291,undiferenciated malignt neoplasm,2,CD15:MSC,0,2,,,0.0,0.0
292,undiferenciated malignt neoplasm,2,CD16:MSC,0,2,,,0.0,0.0
293,undiferenciated malignt neoplasm,2,CD19:MSC,0,2,,,0.0,0.0
294,undiferenciated malignt neoplasm,2,CD19_CD4:MSC,0,2,,,0.0,0.0
295,undiferenciated malignt neoplasm,2,CD19+TCRGD:MSC,0,2,,,0.0,0.0
296,undiferenciated malignt neoplasm,2,CD1a:MSC,0,2,,,0.0,0.0
297,undiferenciated malignt neoplasm,2,CD2:MSC,0,2,,,0.0,0.0
298,undiferenciated malignt neoplasm,2,CD20:MSC,0,2,,,0.0,0.0
299,undiferenciated malignt neoplasm,2,CD20+CD4:MSC,0,2,,,0.0,0.0
300,undiferenciated malignt neoplasm,2,CD21:MSC,0,2,,,0.0,0.0
301,undiferenciated malignt neoplasm,2,CD22:MSC,0,2,,,0.0,0.0
302,undiferenciated malignt neoplasm,2,CD24:MSC,0,2,,,0.0,0.0
303,undiferenciated malignt neoplasm,2,CD271:MSC,0,2,,,0.0,0.0
304,undiferenciated malignt neoplasm,2,CD28:MSC,0,2,,,0.0,0.0
305,undiferenciated malignt neoplasm,2,CD3:MSC,0,2,,,0.0,0.0
306,undiferenciated malignt neoplasm,2,CD30:MSC,0,2,,,0.0,0.0
307,undiferenciated malignt neoplasm,2,CD309:MSC,0,2,,,0.0,0.0
308,undiferenciated malignt neoplasm,2,CD34:MSC,0,2,,,0.0,0.0
309,undiferenciated malignt neoplasm,2,CD38:MSC,0,2,,,0.0,0.0
310,undiferenciated malignt neoplasm,2,CD4:MSC,0,2,,,0.0,0.0
311,undiferenciated malignt neoplasm,2,CD44:MSC,0,2,,,0.0,0.0
312,undiferenciated malignt neoplasm,2,CD45:MSC,0,2,,,0.0,0.0
313,undiferenciated malignt neoplasm,2,CD5:MSC,0,2,,,0.0,0.0
314,undiferenciated malignt neoplasm,2,CD56:MSC,0,2,,,0.0,0.0
315,undiferenciated malignt neoplasm,2,CD56+IgK:MSC,0,2,,,0.0,0.0
316,undiferenciated malignt neoplasm,2,CD57:MSC,0,2,,,0.0,0.0
317,undiferenciated malignt neoplasm,2,CD58:MSC,0,2,,,0.0,0.0
318,undiferenciated malignt neoplasm,2,CD7:MSC,0,2,,,0.0,0.0
319,undiferenciated malignt neoplasm,2,CD71:MSC,0,2,,,0.0,0.0
320,undiferenciated malignt neoplasm,2,CD8:MSC,0,2,,,0.0,0.0
321,undiferenciated malignt neoplasm,2,CD8+IgL:MSC,0,2,,,0.0,0.0
322,undiferenciated malignt neoplasm,2,CD81:MSC,0,2,,,0.0,0.0
323,undiferenciated malignt neoplasm,2,CD8-CD99:MSC,0,2,,,0.0,0.0
